,t,id,age,parent_ring,theta1,theta2
3784,26,0,3,4,5.400000000000002,5.714159265358981
3785,26,1,1,4,5.714159265358981,6.028318530717961
3786,26,2,1,4,6.028318530717961,6.34247779607694
3787,26,3,2,4,6.34247779607694,6.656637061435919
3788,26,4,2,4,6.656637061435919,6.970796326794899
3789,26,5,1,4,6.970796326794899,7.284955592153878
3790,26,6,2,4,7.284955592153878,7.599114857512857
3791,26,7,0,4,7.599114857512857,7.913274122871837
3792,26,8,0,4,7.913274122871837,8.227433388230816
3793,26,9,10,4,8.227433388230816,8.541592653589795
3794,26,10,0,4,8.541592653589795,8.855751918948775
3795,26,11,0,4,8.855751918948775,9.169911184307754
3796,26,12,0,4,9.169911184307754,9.484070449666733
3797,26,13,0,4,9.484070449666733,9.798229715025712
3798,26,14,0,4,9.798229715025712,10.112388980384692
3799,26,15,0,4,10.112388980384692,10.426548245743671
3800,26,16,0,4,10.426548245743671,10.74070751110265
3801,26,17,0,4,10.74070751110265,11.05486677646163
3802,26,18,0,4,11.05486677646163,11.369026041820609
3803,26,19,0,4,11.369026041820609,11.683185307179588
3804,26,0,3,5,4.499999999999999,4.761799387799148
3805,26,1,2,5,4.761799387799148,5.023598775598298
3806,26,2,3,5,5.023598775598298,5.285398163397447
3807,26,3,2,5,5.285398163397447,5.5471975511965965
3808,26,4,4,5,5.5471975511965965,5.808996938995746
3809,26,5,1,5,5.808996938995746,6.070796326794896
3810,26,6,0,5,6.070796326794896,6.332595714594045
3811,26,7,0,5,6.332595714594045,6.594395102393195
3812,26,8,0,5,6.594395102393195,6.856194490192344
3813,26,9,0,5,6.856194490192344,7.117993877991493
3814,26,10,0,5,7.117993877991493,7.379793265790642
3815,26,11,0,5,7.379793265790642,7.641592653589792
3816,26,12,0,5,7.641592653589792,7.903392041388942
3817,26,13,0,5,7.903392041388941,8.165191429188091
3818,26,14,7,5,8.165191429188091,8.42699081698724
3819,26,15,0,5,8.42699081698724,8.68879020478639
3820,26,16,0,5,8.68879020478639,8.950589592585539
3821,26,17,0,5,8.950589592585539,9.212388980384688
3822,26,18,1,5,9.212388980384688,9.474188368183839
3823,26,19,1,5,9.474188368183839,9.735987755982986
3824,26,20,0,5,9.735987755982986,9.997787143782137
3825,26,21,0,5,9.997787143782137,10.259586531581286
3826,26,22,1,5,10.259586531581286,10.521385919380435
3827,26,23,4,5,10.521385919380435,10.783185307179584
3828,26,0,7,6,3.857142857142856,4.08154233239927
3829,26,1,6,6,4.08154233239927,4.3059418076556835
3830,26,2,3,6,4.3059418076556835,4.530341282912097
3831,26,3,0,6,4.530341282912097,4.754740758168511
3832,26,4,3,6,4.754740758168511,4.979140233424925
3833,26,5,1,6,4.979140233424925,5.203539708681339
3834,26,6,0,6,5.203539708681339,5.427939183937752
3835,26,7,0,6,5.427939183937752,5.652338659194166
3836,26,8,0,6,5.652338659194166,5.87673813445058
3837,26,9,2,6,5.87673813445058,6.101137609706994
3838,26,10,0,6,6.101137609706994,6.325537084963408
3839,26,11,0,6,6.325537084963408,6.549936560219821
3840,26,12,0,6,6.549936560219821,6.774336035476235
3841,26,13,0,6,6.774336035476235,6.998735510732649
3842,26,14,10,6,6.998735510732649,7.223134985989063
3843,26,15,0,6,7.223134985989063,7.447534461245477
3844,26,16,0,6,7.447534461245477,7.67193393650189
3845,26,17,0,6,7.67193393650189,7.896333411758304
3846,26,18,0,6,7.896333411758304,8.120732887014718
3847,26,19,0,6,8.120732887014718,8.345132362271132
3848,26,20,0,6,8.345132362271132,8.569531837527546
3849,26,21,0,6,8.569531837527546,8.79393131278396
3850,26,22,0,6,8.79393131278396,9.018330788040373
3851,26,23,0,6,9.018330788040373,9.242730263296787
3852,26,24,0,6,9.242730263296787,9.4671297385532
3853,26,25,10,6,9.4671297385532,9.691529213809615
3854,26,26,8,6,9.691529213809615,9.915928689066028
3855,26,27,5,6,9.915928689066028,10.140328164322442
3856,26,0,8,7,3.375,3.5713495408493623
3857,26,1,3,7,3.5713495408493623,3.767699081698724
3858,26,2,7,7,3.767699081698724,3.964048622548086
3859,26,3,4,7,3.964048622548086,4.160398163397448
3860,26,4,4,7,4.160398163397448,4.356747704246811
3861,26,5,4,7,4.356747704246811,4.553097245096172
3862,26,6,5,7,4.553097245096172,4.749446785945534
3863,26,7,6,7,4.749446785945534,4.945796326794897
3864,26,8,7,7,4.945796326794897,5.142145867644259
3865,26,9,0,7,5.142145867644259,5.338495408493621
3866,26,10,0,7,5.338495408493621,5.5348449493429825
3867,26,11,2,7,5.5348449493429825,5.731194490192345
3868,26,12,0,7,5.731194490192345,5.927544031041707
3869,26,13,0,7,5.927544031041707,6.123893571891069
3870,26,14,10,7,6.1238935718910685,6.320243112740431
3871,26,15,9,7,6.320243112740431,6.516592653589793
3872,26,16,8,7,6.516592653589793,6.712942194439155
3873,26,17,9,7,6.712942194439155,6.909291735288518
3874,26,18,10,7,6.909291735288518,7.105641276137879
3875,26,19,1,7,7.105641276137879,7.301990816987241
3876,26,20,10,7,7.301990816987241,7.498340357836604
3877,26,21,1,7,7.498340357836604,7.694689898685966
3878,26,22,0,7,7.694689898685965,7.891039439535327
3879,26,23,1,7,7.891039439535327,8.08738898038469
3880,26,24,0,7,8.08738898038469,8.283738521234053
3881,26,25,0,7,8.283738521234053,8.480088062083414
3882,26,26,0,7,8.480088062083414,8.676437602932776
3883,26,27,0,7,8.676437602932776,8.872787143782137
3884,26,28,10,7,8.872787143782137,9.0691366846315
3885,26,29,9,7,9.0691366846315,9.265486225480863
3886,26,30,6,7,9.265486225480862,9.461835766330225
3887,26,31,5,7,9.461835766330225,9.658185307179586
3888,27,0,5,0,28.0,29.5707963267949
3889,27,1,4,0,29.5707963267949,31.141592653589793
3890,27,2,5,0,31.141592653589793,32.71238898038469
3891,27,3,3,0,32.71238898038469,34.283185307179586
3892,27,0,0,1,14.0,14.78539816339745
3893,27,1,0,1,14.78539816339745,15.570796326794897
3894,27,2,8,1,15.570796326794897,16.356194490192344
3895,27,3,7,1,16.356194490192344,17.141592653589793
3896,27,4,8,1,17.141592653589793,17.926990816987242
3897,27,5,5,1,17.926990816987242,18.712388980384688
3898,27,6,0,1,18.712388980384688,19.497787143782137
3899,27,7,2,1,19.497787143782137,20.283185307179586
3900,27,0,0,2,9.333333333333332,9.85693210893163
3901,27,1,0,2,9.85693210893163,10.38053088452993
3902,27,2,0,2,10.38053088452993,10.904129660128229
3903,27,3,9,2,10.904129660128229,11.427728435726527
3904,27,4,8,2,11.427728435726527,11.951327211324827
3905,27,5,4,2,11.951327211324827,12.474925986923125
3906,27,6,3,2,12.474925986923125,12.998524762521424
3907,27,7,4,2,12.998524762521424,13.522123538119722
3908,27,8,0,2,13.522123538119722,14.045722313718022
3909,27,9,0,2,14.045722313718022,14.569321089316322
3910,27,10,0,2,14.56932108931632,15.09291986491462
3911,27,11,2,2,15.09291986491462,15.616518640512918
3912,27,0,0,3,7.0,7.392699081698725
3913,27,1,0,3,7.392699081698725,7.785398163397448
3914,27,2,1,3,7.785398163397448,8.178097245096172
3915,27,3,0,3,8.178097245096172,8.570796326794897
3916,27,4,10,3,8.570796326794897,8.963495408493621
3917,27,5,10,3,8.963495408493621,9.356194490192344
3918,27,6,9,3,9.356194490192344,9.748893571891069
3919,27,7,8,3,9.748893571891069,10.141592653589793
3920,27,8,7,3,10.141592653589793,10.534291735288518
3921,27,9,6,3,10.534291735288518,10.926990816987242
3922,27,10,1,3,10.926990816987242,11.319689898685965
3923,27,11,0,3,11.319689898685965,11.71238898038469
3924,27,12,0,3,11.71238898038469,12.105088062083414
3925,27,13,0,3,12.105088062083414,12.497787143782139
3926,27,14,0,3,12.497787143782137,12.890486225480862
3927,27,15,0,3,12.890486225480862,13.283185307179586
3928,27,0,2,4,5.600000000000002,5.914159265358982
3929,27,1,0,4,5.914159265358982,6.228318530717961
3930,27,2,0,4,6.228318530717961,6.54247779607694
3931,27,3,1,4,6.54247779607694,6.8566370614359196
3932,27,4,1,4,6.8566370614359196,7.170796326794899
3933,27,5,0,4,7.170796326794899,7.484955592153878
3934,27,6,1,4,7.484955592153878,7.7991148575128575
3935,27,7,10,4,7.7991148575128575,8.113274122871836
3936,27,8,10,4,8.113274122871836,8.427433388230817
3937,27,9,9,4,8.427433388230817,8.741592653589795
3938,27,10,10,4,8.741592653589795,9.055751918948776
3939,27,11,0,4,9.055751918948776,9.369911184307753
3940,27,12,0,4,9.369911184307753,9.684070449666734
3941,27,13,0,4,9.684070449666734,9.998229715025712
3942,27,14,0,4,9.998229715025712,10.312388980384693
3943,27,15,0,4,10.312388980384693,10.62654824574367
3944,27,16,0,4,10.62654824574367,10.940707511102651
3945,27,17,0,4,10.940707511102651,11.254866776461629
3946,27,18,0,4,11.254866776461629,11.56902604182061
3947,27,19,0,4,11.56902604182061,11.883185307179588
3948,27,0,2,5,4.666666666666666,4.928466054465815
3949,27,1,1,5,4.928466054465815,5.190265442264965
3950,27,2,2,5,5.190265442264965,5.452064830064114
3951,27,3,1,5,5.452064830064114,5.7138642178632635
3952,27,4,3,5,5.7138642178632635,5.9756636056624135
3953,27,5,0,5,5.9756636056624135,6.237462993461563
3954,27,6,0,5,6.237462993461563,6.499262381260712
3955,27,7,0,5,6.499262381260712,6.761061769059861
3956,27,8,0,5,6.761061769059861,7.022861156859011
3957,27,9,0,5,7.022861156859011,7.284660544658161
3958,27,10,10,5,7.28466054465816,7.54645993245731
3959,27,11,10,5,7.54645993245731,7.808259320256459
3960,27,12,0,5,7.808259320256459,8.070058708055608
3961,27,13,0,5,8.070058708055608,8.331858095854757
3962,27,14,6,5,8.331858095854757,8.593657483653907
3963,27,15,0,5,8.593657483653907,8.855456871453057
3964,27,16,0,5,8.855456871453057,9.117256259252205
3965,27,17,0,5,9.117256259252205,9.379055647051356
3966,27,18,0,5,9.379055647051356,9.640855034850505
3967,27,19,0,5,9.640855034850505,9.902654422649654
3968,27,20,0,5,9.902654422649654,10.164453810448803
3969,27,21,10,5,10.164453810448805,10.426253198247952
3970,27,22,0,5,10.426253198247952,10.688052586047103
3971,27,23,3,5,10.688052586047103,10.94985197384625
3972,27,0,6,6,3.9999999999999987,4.224399475256412
3973,27,1,5,6,4.224399475256412,4.448798950512826
3974,27,2,2,6,4.448798950512826,4.67319842576924
3975,27,3,0,6,4.67319842576924,4.897597901025653
3976,27,4,2,6,4.897597901025653,5.121997376282067
3977,27,5,0,6,5.121997376282067,5.346396851538481
3978,27,6,0,6,5.346396851538481,5.570796326794895
3979,27,7,0,6,5.570796326794895,5.795195802051309
3980,27,8,0,6,5.795195802051309,6.019595277307722
3981,27,9,1,6,6.019595277307722,6.243994752564136
3982,27,10,0,6,6.243994752564136,6.46839422782055
3983,27,11,0,6,6.46839422782055,6.692793703076964
3984,27,12,10,6,6.692793703076964,6.9171931783333775
3985,27,13,10,6,6.9171931783333775,7.141592653589791
3986,27,14,9,6,7.141592653589791,7.365992128846205
3987,27,15,10,6,7.365992128846205,7.590391604102619
3988,27,16,10,6,7.590391604102619,7.814791079359033
3989,27,17,10,6,7.814791079359033,8.039190554615447
3990,27,18,0,6,8.039190554615447,8.26359002987186
3991,27,19,0,6,8.26359002987186,8.487989505128274
3992,27,20,0,6,8.487989505128274,8.712388980384688
3993,27,21,0,6,8.712388980384688,8.936788455641102
3994,27,22,0,6,8.936788455641102,9.161187930897515
3995,27,23,0,6,9.161187930897515,9.38558740615393
3996,27,24,10,6,9.38558740615393,9.609986881410343
3997,27,25,9,6,9.609986881410343,9.834386356666757
3998,27,26,7,6,9.834386356666757,10.05878583192317
3999,27,27,4,6,10.05878583192317,10.283185307179584
4000,27,0,7,7,3.5,3.6963495408493623
4001,27,1,2,7,3.6963495408493623,3.892699081698724
4002,27,2,6,7,3.892699081698724,4.089048622548086
4003,27,3,3,7,4.089048622548086,4.285398163397448
4004,27,4,3,7,4.285398163397448,4.481747704246811
4005,27,5,3,7,4.481747704246811,4.678097245096172
4006,27,6,4,7,4.678097245096172,4.874446785945534
4007,27,7,5,7,4.874446785945534,5.070796326794897
4008,27,8,6,7,5.070796326794897,5.267145867644259
4009,27,9,0,7,5.267145867644259,5.463495408493621
4010,27,10,0,7,5.463495408493621,5.6598449493429825
4011,27,11,1,7,5.6598449493429825,5.856194490192345
4012,27,12,0,7,5.856194490192345,6.052544031041707
4013,27,13,10,7,6.052544031041707,6.248893571891069
4014,27,14,9,7,6.2488935718910685,6.445243112740431
4015,27,15,8,7,6.445243112740431,6.641592653589793
4016,27,16,7,7,6.641592653589793,6.837942194439155
4017,27,17,8,7,6.837942194439155,7.034291735288518
4018,27,18,9,7,7.034291735288518,7.230641276137879
4019,27,19,0,7,7.230641276137879,7.426990816987241
4020,27,20,9,7,7.426990816987241,7.623340357836604
4021,27,21,10,7,7.623340357836604,7.819689898685966
4022,27,22,0,7,7.819689898685965,8.016039439535326
4023,27,23,0,7,8.016039439535326,8.21238898038469
4024,27,24,0,7,8.21238898038469,8.408738521234053
4025,27,25,0,7,8.408738521234053,8.605088062083414
4026,27,26,0,7,8.605088062083414,8.801437602932776
4027,27,27,10,7,8.801437602932776,8.997787143782137
4028,27,28,9,7,8.997787143782137,9.1941366846315
4029,27,29,8,7,9.1941366846315,9.390486225480863
4030,27,30,5,7,9.390486225480862,9.586835766330225
4031,27,31,4,7,9.586835766330225,9.783185307179586
4032,28,0,4,0,29.0,30.5707963267949
4033,28,1,3,0,30.5707963267949,32.1415926535898
4034,28,2,4,0,32.1415926535898,33.71238898038469
4035,28,3,2,0,33.71238898038469,35.283185307179586
4036,28,0,0,1,14.5,15.28539816339745
4037,28,1,0,1,15.28539816339745,16.0707963267949
4038,28,2,7,1,16.0707963267949,16.856194490192344
4039,28,3,6,1,16.856194490192344,17.641592653589793
4040,28,4,7,1,17.641592653589793,18.426990816987242
4041,28,5,4,1,18.426990816987242,19.212388980384688
4042,28,6,0,1,19.212388980384688,19.997787143782137
4043,28,7,1,1,19.997787143782137,20.783185307179586
4044,28,0,0,2,9.666666666666666,10.190265442264964
4045,28,1,0,2,10.190265442264964,10.713864217863264
4046,28,2,10,2,10.713864217863264,11.237462993461563
4047,28,3,8,2,11.237462993461563,11.761061769059861
4048,28,4,7,2,11.761061769059861,12.28466054465816
4049,28,5,3,2,12.28466054465816,12.80825932025646
4050,28,6,2,2,12.80825932025646,13.331858095854757
4051,28,7,3,2,13.331858095854757,13.855456871453057
4052,28,8,0,2,13.855456871453057,14.379055647051356
4053,28,9,0,2,14.379055647051356,14.902654422649654
4054,28,10,0,2,14.902654422649654,15.426253198247952
4055,28,11,1,2,15.426253198247952,15.949851973846252
4056,28,0,0,3,7.25,7.642699081698725
4057,28,1,0,3,7.642699081698725,8.03539816339745
4058,28,2,0,3,8.03539816339745,8.428097245096172
4059,28,3,10,3,8.428097245096172,8.820796326794897
4060,28,4,9,3,8.820796326794897,9.213495408493621
4061,28,5,9,3,9.213495408493621,9.606194490192344
4062,28,6,8,3,9.606194490192344,9.998893571891069
4063,28,7,7,3,9.998893571891069,10.391592653589793
4064,28,8,6,3,10.391592653589793,10.784291735288518
4065,28,9,5,3,10.784291735288518,11.176990816987242
4066,28,10,0,3,11.176990816987242,11.569689898685965
4067,28,11,0,3,11.569689898685965,11.96238898038469
4068,28,12,0,3,11.96238898038469,12.355088062083414
4069,28,13,0,3,12.355088062083414,12.747787143782139
4070,28,14,0,3,12.747787143782137,13.140486225480862
4071,28,15,0,3,13.140486225480862,13.533185307179586
4072,28,0,1,4,5.8000000000000025,6.114159265358982
4073,28,1,0,4,6.114159265358982,6.428318530717961
4074,28,2,0,4,6.428318530717961,6.74247779607694
4075,28,3,0,4,6.74247779607694,7.05663706143592
4076,28,4,0,4,7.05663706143592,7.370796326794899
4077,28,5,0,4,7.370796326794899,7.684955592153878
4078,28,6,0,4,7.684955592153878,7.999114857512858
4079,28,7,9,4,7.999114857512858,8.313274122871837
4080,28,8,9,4,8.313274122871837,8.627433388230816
4081,28,9,8,4,8.627433388230816,8.941592653589796
4082,28,10,9,4,8.941592653589796,9.255751918948775
4083,28,11,10,4,9.255751918948775,9.569911184307754
4084,28,12,0,4,9.569911184307754,9.884070449666734
4085,28,13,0,4,9.884070449666734,10.198229715025713
4086,28,14,0,4,10.198229715025713,10.512388980384692
4087,28,15,0,4,10.512388980384692,10.826548245743671
4088,28,16,0,4,10.826548245743671,11.14070751110265
4089,28,17,0,4,11.14070751110265,11.45486677646163
4090,28,18,0,4,11.45486677646163,11.76902604182061
4091,28,19,0,4,11.76902604182061,12.083185307179589
4092,28,0,1,5,4.833333333333333,5.095132721132482
4093,28,1,0,5,5.095132721132482,5.356932108931632
4094,28,2,1,5,5.356932108931632,5.618731496730781
4095,28,3,0,5,5.618731496730781,5.8805308845299304
4096,28,4,2,5,5.8805308845299304,6.14233027232908
4097,28,5,0,5,6.14233027232908,6.40412966012823
4098,28,6,0,5,6.40412966012823,6.665929047927379
4099,28,7,0,5,6.665929047927379,6.927728435726529
4100,28,8,10,5,6.927728435726529,7.189527823525678
4101,28,9,0,5,7.189527823525678,7.451327211324827
4102,28,10,9,5,7.451327211324827,7.713126599123976
4103,28,11,9,5,7.713126599123976,7.974925986923126
4104,28,12,0,5,7.974925986923126,8.236725374722276
4105,28,13,10,5,8.236725374722276,8.498524762521425
4106,28,14,5,5,8.498524762521425,8.760324150320574
4107,28,15,0,5,8.760324150320574,9.022123538119724
4108,28,16,0,5,9.022123538119724,9.283922925918873
4109,28,17,0,5,9.283922925918873,9.545722313718022
4110,28,18,0,5,9.545722313718024,9.807521701517171
4111,28,19,0,5,9.807521701517171,10.069321089316322
4112,28,20,0,5,10.069321089316322,10.33112047711547
4113,28,21,9,5,10.331120477115471,10.59291986491462
4114,28,22,10,5,10.59291986491462,10.85471925271377
4115,28,23,2,5,10.85471925271377,11.116518640512918
4116,28,0,5,6,4.1428571428571415,4.367256618113555
4117,28,1,4,6,4.367256618113555,4.591656093369969
4118,28,2,1,6,4.591656093369969,4.816055568626383
4119,28,3,0,6,4.816055568626383,5.040455043882797
4120,28,4,1,6,5.040455043882797,5.26485451913921
4121,28,5,0,6,5.26485451913921,5.489253994395624
4122,28,6,0,6,5.489253994395624,5.713653469652038
4123,28,7,0,6,5.713653469652038,5.938052944908452
4124,28,8,0,6,5.938052944908452,6.162452420164866
4125,28,9,0,6,6.162452420164866,6.386851895421279
4126,28,10,0,6,6.386851895421279,6.611251370677693
4127,28,11,10,6,6.611251370677693,6.835650845934107
4128,28,12,9,6,6.835650845934107,7.060050321190521
4129,28,13,9,6,7.060050321190521,7.284449796446935
4130,28,14,8,6,7.284449796446935,7.508849271703348
4131,28,15,9,6,7.508849271703348,7.733248746959762
4132,28,16,9,6,7.733248746959762,7.957648222216176
4133,28,17,9,6,7.957648222216176,8.18204769747259
4134,28,18,10,6,8.18204769747259,8.406447172729003
4135,28,19,10,6,8.406447172729003,8.630846647985418
4136,28,20,0,6,8.630846647985418,8.85524612324183
4137,28,21,0,6,8.85524612324183,9.079645598498246
4138,28,22,0,6,9.079645598498246,9.304045073754658
4139,28,23,10,6,9.304045073754658,9.528444549011073
4140,28,24,9,6,9.528444549011073,9.752844024267485
4141,28,25,8,6,9.752844024267485,9.977243499523901
4142,28,26,6,6,9.977243499523901,10.201642974780313
4143,28,27,3,6,10.201642974780313,10.426042450036729
4144,28,0,6,7,3.625,3.8213495408493623
4145,28,1,1,7,3.8213495408493623,4.017699081698725
4146,28,2,5,7,4.017699081698725,4.214048622548086
4147,28,3,2,7,4.214048622548086,4.410398163397448
4148,28,4,2,7,4.410398163397448,4.606747704246811
4149,28,5,2,7,4.606747704246811,4.803097245096172
4150,28,6,3,7,4.803097245096172,4.999446785945534
4151,28,7,4,7,4.999446785945534,5.195796326794897
4152,28,8,5,7,5.195796326794897,5.392145867644259
4153,28,9,0,7,5.392145867644259,5.588495408493621
4154,28,10,0,7,5.588495408493621,5.7848449493429825
4155,28,11,0,7,5.7848449493429825,5.981194490192345
4156,28,12,10,7,5.981194490192345,6.177544031041707
4157,28,13,9,7,6.177544031041707,6.373893571891069
4158,28,14,8,7,6.3738935718910685,6.570243112740431
4159,28,15,7,7,6.570243112740431,6.766592653589793
4160,28,16,6,7,6.766592653589793,6.962942194439155
4161,28,17,7,7,6.962942194439155,7.159291735288518
4162,28,18,8,7,7.159291735288518,7.355641276137879
4163,28,19,10,7,7.355641276137879,7.551990816987241
4164,28,20,8,7,7.551990816987241,7.748340357836604
4165,28,21,9,7,7.748340357836604,7.944689898685966
4166,28,22,10,7,7.944689898685965,8.141039439535326
4167,28,23,0,7,8.141039439535326,8.33738898038469
4168,28,24,0,7,8.33738898038469,8.533738521234053
4169,28,25,0,7,8.533738521234053,8.730088062083414
4170,28,26,0,7,8.730088062083414,8.926437602932776
4171,28,27,9,7,8.926437602932776,9.122787143782137
4172,28,28,8,7,9.122787143782137,9.3191366846315
4173,28,29,7,7,9.3191366846315,9.515486225480863
4174,28,30,4,7,9.515486225480862,9.711835766330225
4175,28,31,3,7,9.711835766330225,9.908185307179586
4176,29,0,3,0,30.0,31.5707963267949
4177,29,1,2,0,31.5707963267949,33.1415926535898
4178,29,2,10,0,33.1415926535898,34.71238898038469
4179,29,3,1,0,34.71238898038469,36.283185307179586
4180,29,0,0,1,15.0,15.78539816339745
4181,29,1,0,1,15.78539816339745,16.5707963267949
4182,29,2,6,1,16.5707963267949,17.356194490192344
4183,29,3,5,1,17.356194490192344,18.141592653589793
4184,29,4,6,1,18.141592653589793,18.926990816987242
4185,29,5,10,1,18.926990816987242,19.712388980384688
4186,29,6,0,1,19.712388980384688,20.497787143782137
4187,29,7,0,1,20.497787143782137,21.283185307179586
4188,29,0,0,2,10.0,10.523598775598298
4189,29,1,0,2,10.523598775598298,11.047197551196598
4190,29,2,9,2,11.047197551196598,11.570796326794897
4191,29,3,7,2,11.570796326794897,12.094395102393195
4192,29,4,6,2,12.094395102393195,12.617993877991495
4193,29,5,2,2,12.617993877991495,13.141592653589793
4194,29,6,1,2,13.141592653589793,13.665191429188091
4195,29,7,2,2,13.665191429188091,14.18879020478639
4196,29,8,0,2,14.18879020478639,14.71238898038469
4197,29,9,0,2,14.71238898038469,15.23598775598299
4198,29,10,0,2,15.235987755982988,15.759586531581288
4199,29,11,0,2,15.759586531581288,16.283185307179586
4200,29,0,0,3,7.5,7.892699081698725
4201,29,1,0,3,7.892699081698725,8.28539816339745
4202,29,2,0,3,8.28539816339745,8.678097245096172
4203,29,3,9,3,8.678097245096172,9.070796326794897
4204,29,4,8,3,9.070796326794897,9.463495408493621
4205,29,5,8,3,9.463495408493621,9.856194490192344
4206,29,6,7,3,9.856194490192344,10.248893571891069
4207,29,7,6,3,10.248893571891069,10.641592653589793
4208,29,8,5,3,10.641592653589793,11.034291735288518
4209,29,9,4,3,11.034291735288518,11.426990816987242
4210,29,10,0,3,11.426990816987242,11.819689898685965
4211,29,11,0,3,11.819689898685965,12.21238898038469
4212,29,12,0,3,12.21238898038469,12.605088062083414
4213,29,13,0,3,12.605088062083414,12.997787143782139
4214,29,14,0,3,12.997787143782137,13.390486225480862
4215,29,15,0,3,13.390486225480862,13.783185307179586
4216,29,0,0,4,6.000000000000003,6.314159265358982
4217,29,1,0,4,6.314159265358982,6.628318530717961
4218,29,2,0,4,6.628318530717961,6.942477796076941
4219,29,3,10,4,6.942477796076941,7.25663706143592
4220,29,4,10,4,7.25663706143592,7.570796326794899
4221,29,5,0,4,7.570796326794899,7.8849555921538785
4222,29,6,10,4,7.8849555921538785,8.199114857512857
4223,29,7,8,4,8.199114857512857,8.513274122871838
4224,29,8,8,4,8.513274122871838,8.827433388230816
4225,29,9,7,4,8.827433388230816,9.141592653589797
4226,29,10,8,4,9.141592653589797,9.455751918948774
4227,29,11,9,4,9.455751918948774,9.769911184307755
4228,29,12,0,4,9.769911184307755,10.084070449666733
4229,29,13,0,4,10.084070449666733,10.398229715025714
4230,29,14,0,4,10.398229715025714,10.712388980384691
4231,29,15,0,4,10.712388980384691,11.026548245743673
4232,29,16,0,4,11.026548245743673,11.34070751110265
4233,29,17,0,4,11.34070751110265,11.654866776461631
4234,29,18,0,4,11.654866776461631,11.969026041820609
4235,29,19,10,4,11.969026041820609,12.28318530717959
4236,29,0,0,5,5.0,5.261799387799149
4237,29,1,0,5,5.261799387799149,5.523598775598299
4238,29,2,0,5,5.523598775598299,5.785398163397448
4239,29,3,0,5,5.785398163397448,6.047197551196597
4240,29,4,1,5,6.047197551196597,6.308996938995747
4241,29,5,0,5,6.308996938995747,6.570796326794897
4242,29,6,0,5,6.570796326794897,6.832595714594046
4243,29,7,10,5,6.832595714594046,7.094395102393195
4244,29,8,9,5,7.094395102393195,7.356194490192345
4245,29,9,10,5,7.356194490192345,7.617993877991495
4246,29,10,8,5,7.617993877991494,7.879793265790644
4247,29,11,8,5,7.879793265790644,8.141592653589793
4248,29,12,0,5,8.141592653589793,8.403392041388942
4249,29,13,9,5,8.403392041388942,8.665191429188091
4250,29,14,4,5,8.665191429188091,8.926990816987242
4251,29,15,10,5,8.92699081698724,9.18879020478639
4252,29,16,0,5,9.18879020478639,9.45058959258554
4253,29,17,10,5,9.45058959258554,9.712388980384688
4254,29,18,0,5,9.71238898038469,9.974188368183839
4255,29,19,10,5,9.974188368183839,10.235987755982988
4256,29,20,10,5,10.235987755982988,10.497787143782137
4257,29,21,8,5,10.497787143782137,10.759586531581288
4258,29,22,9,5,10.759586531581288,11.021385919380435
4259,29,23,1,5,11.021385919380435,11.283185307179586
4260,29,0,4,6,4.285714285714285,4.5101137609706985
4261,29,1,3,6,4.5101137609706985,4.734513236227112
4262,29,2,0,6,4.734513236227112,4.958912711483526
4263,29,3,0,6,4.958912711483526,5.18331218673994
4264,29,4,0,6,5.18331218673994,5.407711661996354
4265,29,5,0,6,5.407711661996354,5.6321111372527675
4266,29,6,0,6,5.6321111372527675,5.856510612509181
4267,29,7,0,6,5.856510612509181,6.080910087765595
4268,29,8,0,6,6.080910087765595,6.305309563022009
4269,29,9,10,6,6.305309563022009,6.529709038278423
4270,29,10,0,6,6.529709038278423,6.754108513534836
4271,29,11,9,6,6.754108513534836,6.97850798879125
4272,29,12,8,6,6.97850798879125,7.202907464047664
4273,29,13,8,6,7.202907464047664,7.427306939304078
4274,29,14,7,6,7.427306939304078,7.651706414560492
4275,29,15,8,6,7.651706414560492,7.876105889816905
4276,29,16,8,6,7.876105889816905,8.10050536507332
4277,29,17,8,6,8.10050536507332,8.324904840329733
4278,29,18,9,6,8.324904840329733,8.549304315586147
4279,29,19,9,6,8.549304315586147,8.77370379084256
4280,29,20,10,6,8.77370379084256,8.998103266098974
4281,29,21,0,6,8.998103266098974,9.222502741355388
4282,29,22,10,6,9.222502741355388,9.446902216611802
4283,29,23,9,6,9.446902216611802,9.671301691868216
4284,29,24,8,6,9.671301691868216,9.89570116712463
4285,29,25,7,6,9.89570116712463,10.120100642381043
4286,29,26,5,6,10.120100642381043,10.344500117637457
4287,29,27,2,6,10.344500117637457,10.568899592893871
4288,29,0,5,7,3.75,3.9463495408493623
4289,29,1,0,7,3.9463495408493623,4.142699081698725
4290,29,2,4,7,4.142699081698725,4.339048622548086
4291,29,3,1,7,4.339048622548086,4.535398163397448
4292,29,4,1,7,4.535398163397448,4.731747704246811
4293,29,5,1,7,4.731747704246811,4.928097245096172
4294,29,6,2,7,4.928097245096172,5.124446785945534
4295,29,7,3,7,5.124446785945534,5.320796326794897
4296,29,8,4,7,5.320796326794897,5.517145867644259
4297,29,9,0,7,5.517145867644259,5.713495408493621
4298,29,10,0,7,5.713495408493621,5.9098449493429825
4299,29,11,10,7,5.9098449493429825,6.106194490192345
4300,29,12,9,7,6.106194490192345,6.302544031041707
4301,29,13,8,7,6.302544031041707,6.498893571891069
